"
Código do Município","
Município",Mês/ano,Estoque,Admissões,Desligamentos,Saldos,Variação Relativa (%)
230060,Altaneira,07/2025,55,1,2,-1,-1.79
230060,Altaneira,08/2025,61,9,3,6,10.91
230060,Altaneira,09/2025,61,2,2,0,0
230060,Altaneira,10/2025,60,1,2,-1,-1.64
230060,Altaneira,11/2025,56,0,4,-4,-6.67
230060,Altaneira,12/2025,55,0,1,-1,-1.79
230060,Altaneira,01/2026,54,6,7,-1,-1.82
230060,Altaneira,02/2026,61,8,1,7,12.96
230060,Altaneira,03/2026,62,3,2,1,1.64
230060,Altaneira,04/2026,67,7,2,5,8.06
230070,Alto Santo,01/2020,669,28,24,4,
230070,Alto Santo,02/2020,651,11,29,-18,-2.69
230070,Alto Santo,03/2020,655,16,12,4,0.61
230070,Alto Santo,04/2020,645,5,15,-10,-1.53
230070,Alto Santo,05/2020,648,4,1,3,0.47
230070,Alto Santo,06/2020,645,1,4,-3,-0.46
230070,Alto Santo,07/2020,644,6,7,-1,-0.16
230070,Alto Santo,08/2020,632,3,15,-12,-1.86
230070,Alto Santo,09/2020,631,11,12,-1,-0.16
230070,Alto Santo,10/2020,671,65,25,40,6.34
230070,Alto Santo,11/2020,668,11,14,-3,-0.45
230070,Alto Santo,12/2020,648,4,24,-20,-2.99
230070,Alto Santo,01/2021,630,14,32,-18,-2.78
230070,Alto Santo,02/2021,621,12,21,-9,-1.43
230070,Alto Santo,03/2021,624,18,15,3,0.48
230070,Alto Santo,04/2021,597,10,37,-27,-4.33
230070,Alto Santo,05/2021,572,8,33,-25,-4.19
230070,Alto Santo,06/2021,583,14,3,11,1.92
230070,Alto Santo,07/2021,582,14,15,-1,-0.17
230070,Alto Santo,08/2021,578,10,14,-4,-0.69
230070,Alto Santo,09/2021,607,35,6,29,5.02
230070,Alto Santo,10/2021,623,27,11,16,2.64
230070,Alto Santo,11/2021,625,13,11,2,0.32
230070,Alto Santo,12/2021,616,11,20,-9,-1.44
230070,Alto Santo,01/2022,595,7,28,-21,-3.41
230070,Alto Santo,02/2022,602,14,7,7,1.18
230070,Alto Santo,03/2022,591,9,20,-11,-1.83
230070,Alto Santo,04/2022,581,11,21,-10,-1.69
230070,Alto Santo,05/2022,582,13,12,1,0.17
230070,Alto Santo,06/2022,570,1,13,-12,-2.06
230070,Alto Santo,07/2022,567,9,12,-3,-0.53
230070,Alto Santo,08/2022,578,17,6,11,1.94
230070,Alto Santo,09/2022,617,49,10,39,6.75
230070,Alto Santo,10/2022,605,7,19,-12,-1.94
230070,Alto Santo,11/2022,614,15,6,9,1.49
230070,Alto Santo,12/2022,595,5,24,-19,-3.09
230070,Alto Santo,01/2023,596,22,21,1,0.17
230070,Alto Santo,02/2023,606,22,12,10,1.68
230070,Alto Santo,03/2023,598,6,14,-8,-1.32
230070,Alto Santo,04/2023,603,22,17,5,0.84
230070,Alto Santo,05/2023,612,20,11,9,1.49
230070,Alto Santo,06/2023,616,10,6,4,0.65
230070,Alto Santo,07/2023,614,13,15,-2,-0.32
230070,Alto Santo,08/2023,624,22,12,10,1.63
230070,Alto Santo,09/2023,624,14,14,0,0
230070,Alto Santo,10/2023,634,24,14,10,1.6
230070,Alto Santo,11/2023,636,10,8,2,0.32
230070,Alto Santo,12/2023,614,2,24,-22,-3.46
230070,Alto Santo,01/2024,617,16,13,3,0.49
230070,Alto Santo,02/2024,614,12,15,-3,-0.49
230070,Alto Santo,03/2024,614,10,10,0,0
230070,Alto Santo,04/2024,612,12,14,-2,-0.33
230070,Alto Santo,05/2024,595,5,22,-17,-2.78
230070,Alto Santo,06/2024,591,6,10,-4,-0.67
230070,Alto Santo,07/2024,600,20,11,9,1.52
230070,Alto Santo,08/2024,589,10,21,-11,-1.83
230070,Alto Santo,09/2024,582,9,16,-7,-1.19
230070,Alto Santo,10/2024,575,6,13,-7,-1.2
230070,Alto Santo,11/2024,583,13,5,8,1.39
230070,Alto Santo,12/2024,574,2,11,-9,-1.54
230070,Alto Santo,01/2025,568,9,15,-6,-1.05
230070,Alto Santo,02/2025,563,8,13,-5,-0.88
230070,Alto Santo,03/2025,558,10,15,-5,-0.89
230070,Alto Santo,04/2025,571,22,9,13,2.33
230070,Alto Santo,05/2025,573,9,7,2,0.35
230070,Alto Santo,06/2025,573,12,12,0,0
230070,Alto Santo,07/2025,570,7,10,-3,-0.52
230070,Alto Santo,08/2025,571,12,11,1,0.18
230070,Alto Santo,09/2025,581,18,8,10,1.75
230070,Alto Santo,10/2025,583,15,13,2,0.34
230070,Alto Santo,11/2025,580,7,10,-3,-0.51
230070,Alto Santo,12/2025,570,3,13,-10,-1.72
230070,Alto Santo,01/2026,562,22,30,-8,-1.4
230070,Alto Santo,02/2026,557,16,21,-5,-0.89
230070,Alto Santo,03/2026,560,20,17,3,0.54
230070,Alto Santo,04/2026,549,15,26,-11,-1.96
230075,Amontada,01/2020,1265,37,25,12,
230075,Amontada,02/2020,1228,24,61,-37,-2.92
230075,Amontada,03/2020,1168,34,94,-60,-4.89
230075,Amontada,04/2020,1161,6,13,-7,-0.6
230075,Amontada,05/2020,1154,19,26,-7,-0.6
230075,Amontada,06/2020,1155,10,9,1,0.09
230075,Amontada,07/2020,1117,12,50,-38,-3.29
230075,Amontada,08/2020,1142,41,16,25,2.24
230075,Amontada,09/2020,1160,39,21,18,1.58
230075,Amontada,10/2020,1189,54,25,29,2.5
230075,Amontada,11/2020,1192,32,29,3,0.25
230075,Amontada,12/2020,1170,25,47,-22,-1.85
230075,Amontada,01/2021,1210,59,19,40,3.42
230075,Amontada,02/2021,1243,65,32,33,2.73
230075,Amontada,03/2021,1231,21,33,-12,-0.97
230075,Amontada,04/2021,1219,26,38,-12,-0.97
230075,Amontada,05/2021,1213,27,33,-6,-0.49
230075,Amontada,06/2021,1224,35,24,11,0.91
230075,Amontada,07/2021,1255,55,24,31,2.53
230075,Amontada,08/2021,1270,44,29,15,1.2
230075,Amontada,09/2021,1300,59,29,30,2.36
230075,Amontada,10/2021,1322,34,12,22,1.69
230075,Amontada,11/2021,1348,53,27,26,1.97
230075,Amontada,12/2021,1340,35,43,-8,-0.59
230075,Amontada,01/2022,1343,41,38,3,0.22
230075,Amontada,02/2022,1352,35,26,9,0.67
230075,Amontada,03/2022,1354,37,35,2,0.15
230075,Amontada,04/2022,1348,33,39,-6,-0.44
230075,Amontada,05/2022,1393,71,26,45,3.34
230075,Amontada,06/2022,1406,35,22,13,0.93
230075,Amontada,07/2022,1405,48,49,-1,-0.07
230075,Amontada,08/2022,1496,114,23,91,6.48
230075,Amontada,09/2022,1503,38,31,7,0.47
230075,Amontada,10/2022,1524,76,55,21,1.4
230075,Amontada,11/2022,1560,78,42,36,2.36
230075,Amontada,12/2022,1555,30,35,-5,-0.32
230075,Amontada,01/2023,1497,23,81,-58,-3.73
230075,Amontada,02/2023,1501,70,66,4,0.27
230075,Amontada,03/2023,1370,22,153,-131,-8.73
230075,Amontada,04/2023,1393,50,27,23,1.68
230075,Amontada,05/2023,1360,30,63,-33,-2.37
230075,Amontada,06/2023,1382,54,32,22,1.62
230075,Amontada,07/2023,1471,120,31,89,6.44
230075,Amontada,08/2023,1613,175,33,142,9.65
230075,Amontada,09/2023,1633,69,49,20,1.24
230075,Amontada,10/2023,1640,56,49,7,0.43
230075,Amontada,11/2023,1686,96,50,46,2.8
230075,Amontada,12/2023,1705,57,38,19,1.13
230075,Amontada,01/2024,1705,59,59,0,0
230075,Amontada,02/2024,1761,111,55,56,3.28
230075,Amontada,03/2024,1797,86,50,36,2.04
230075,Amontada,04/2024,1806,58,49,9,0.5
230075,Amontada,05/2024,1899,127,34,93,5.15
230075,Amontada,06/2024,1899,48,48,0,0
230075,Amontada,07/2024,1902,61,58,3,0.16
230075,Amontada,08/2024,1916,83,69,14,0.74
230075,Amontada,09/2024,2013,145,48,97,5.06
230075,Amontada,10/2024,2028,78,63,15,0.75
230075,Amontada,11/2024,2023,89,94,-5,-0.25
230075,Amontada,12/2024,2034,59,48,11,0.54
230075,Amontada,01/2025,2020,61,75,-14,-0.69
230075,Amontada,02/2025,2126,154,48,106,5.25
230075,Amontada,03/2025,2112,60,74,-14,-0.66
230075,Amontada,04/2025,2124,65,53,12,0.57
230075,Amontada,05/2025,2143,77,58,19,0.89
230075,Amontada,06/2025,2143,72,72,0,0
230075,Amontada,07/2025,2161,66,48,18,0.84
230075,Amontada,08/2025,2048,92,205,-113,-5.23
230075,Amontada,09/2025,2063,153,138,15,0.73
230075,Amontada,10/2025,2065,116,114,2,0.1
230075,Amontada,11/2025,2072,77,70,7,0.34
230075,Amontada,12/2025,2046,44,70,-26,-1.25
230075,Amontada,01/2026,2051,89,84,5,0.24
230075,Amontada,02/2026,2046,81,86,-5,-0.24
230075,Amontada,03/2026,2064,99,81,18,0.88
230075,Amontada,04/2026,2064,86,86,0,0
230080,Antonina do Norte,01/2020,129,0,0,0,
230080,Antonina do Norte,02/2020,130,1,0,1,0.78
230080,Antonina do Norte,03/2020,130,1,1,0,0
230080,Antonina do Norte,04/2020,130,0,0,0,0
230080,Antonina do Norte,05/2020,132,3,1,2,1.54
230080,Antonina do Norte,06/2020,132,2,2,0,0
230080,Antonina do Norte,07/2020,138,6,0,6,4.55
230080,Antonina do Norte,08/2020,138,1,1,0,0
230080,Antonina do Norte,09/2020,138,2,2,0,0
230080,Antonina do Norte,10/2020,138,3,3,0,0
230080,Antonina do Norte,11/2020,126,1,13,-12,-8.7
230080,Antonina do Norte,12/2020,120,0,6,-6,-4.76
230080,Antonina do Norte,01/2021,120,1,1,0,0
230080,Antonina do Norte,02/2021,119,2,3,-1,-0.83
230080,Antonina do Norte,03/2021,119,1,1,0,0
230080,Antonina do Norte,04/2021,119,0,0,0,0
230080,Antonina do Norte,05/2021,119,2,2,0,0
230080,Antonina do Norte,06/2021,121,4,2,2,1.68
230080,Antonina do Norte,07/2021,126,7,2,5,4.13
230080,Antonina do Norte,08/2021,129,5,2,3,2.38
230080,Antonina do Norte,09/2021,126,1,4,-3,-2.33
230080,Antonina do Norte,10/2021,130,4,0,4,3.17
230080,Antonina do Norte,11/2021,127,1,4,-3,-2.31
230080,Antonina do Norte,12/2021,128,1,0,1,0.79
230080,Antonina do Norte,01/2022,129,2,1,1,0.78
230080,Antonina do Norte,02/2022,128,1,2,-1,-0.78
230080,Antonina do Norte,03/2022,127,0,1,-1,-0.78
230080,Antonina do Norte,04/2022,129,2,0,2,1.57
230080,Antonina do Norte,05/2022,129,0,0,0,0
230080,Antonina do Norte,06/2022,131,2,0,2,1.55
230080,Antonina do Norte,07/2022,128,0,3,-3,-2.29
230080,Antonina do Norte,08/2022,125,1,4,-3,-2.34
230080,Antonina do Norte,09/2022,125,1,1,0,0
230080,Antonina do Norte,10/2022,137,20,8,12,9.6
230080,Antonina do Norte,11/2022,132,3,8,-5,-3.65
230080,Antonina do Norte,12/2022,130,2,4,-2,-1.52
230080,Antonina do Norte,01/2023,130,2,2,0,0
230080,Antonina do Norte,02/2023,129,1,2,-1,-0.77
230080,Antonina do Norte,03/2023,129,1,1,0,0
230080,Antonina do Norte,04/2023,133,4,0,4,3.1
230080,Antonina do Norte,05/2023,136,4,1,3,2.26
230080,Antonina do Norte,06/2023,136,4,4,0,0
230080,Antonina do Norte,07/2023,137,2,1,1,0.74
230080,Antonina do Norte,08/2023,136,3,4,-1,-0.73
230080,Antonina do Norte,09/2023,141,5,0,5,3.68
230080,Antonina do Norte,10/2023,138,0,3,-3,-2.13
230080,Antonina do Norte,11/2023,171,36,3,33,23.91
230080,Antonina do Norte,12/2023,168,0,3,-3,-1.75
230080,Antonina do Norte,01/2024,165,2,5,-3,-1.79
230080,Antonina do Norte,02/2024,127,2,40,-38,-23.03
230080,Antonina do Norte,03/2024,125,1,3,-2,-1.57
230080,Antonina do Norte,04/2024,131,7,1,6,4.8
230080,Antonina do Norte,05/2024,127,1,5,-4,-3.05
230080,Antonina do Norte,06/2024,142,15,0,15,11.81
230080,Antonina do Norte,07/2024,162,24,4,20,14.08
230080,Antonina do Norte,08/2024,175,17,4,13,8.02
230080,Antonina do Norte,09/2024,183,12,4,8,4.57
230080,Antonina do Norte,10/2024,185,8,6,2,1.09
230080,Antonina do Norte,11/2024,204,24,5,19,10.27
230080,Antonina do Norte,12/2024,209,11,6,5,2.45
230080,Antonina do Norte,01/2025,205,4,8,-4,-1.91
230080,Antonina do Norte,02/2025,147,5,63,-58,-28.29
230080,Antonina do Norte,03/2025,140,2,9,-7,-4.76
230080,Antonina do Norte,04/2025,139,4,5,-1,-0.71
230080,Antonina do Norte,05/2025,138,3,4,-1,-0.72
230080,Antonina do Norte,06/2025,131,4,11,-7,-5.07
230080,Antonina do Norte,07/2025,136,5,0,5,3.82
230080,Antonina do Norte,08/2025,134,2,4,-2,-1.47
230080,Antonina do Norte,09/2025,152,18,0,18,13.43
230080,Antonina do Norte,10/2025,152,1,1,0,0
230080,Antonina do Norte,11/2025,156,9,5,4,2.63
230080,Antonina do Norte,12/2025,147,1,10,-9,-5.77
230080,Antonina do Norte,01/2026,150,6,3,3,2.04
230080,Antonina do Norte,02/2026,150,3,3,0,0
230080,Antonina do Norte,03/2026,151,4,3,1,0.67
230080,Antonina do Norte,04/2026,143,0,8,-8,-5.3
230090,Apuiares,01/2020,451,3,4,-1,
230090,Apuiares,02/2020,452,3,2,1,0.22
230090,Apuiares,03/2020,460,12,4,8,1.77
230090,Apuiares,04/2020,455,0,5,-5,-1.09
230090,Apuiares,05/2020,454,0,1,-1,-0.22
230090,Apuiares,06/2020,453,0,1,-1,-0.22
230090,Apuiares,07/2020,452,2,3,-1,-0.22
230090,Apuiares,08/2020,457,6,1,5,1.11
230090,Apuiares,09/2020,454,5,8,-3,-0.66
230090,Apuiares,10/2020,449,1,6,-5,-1.1
230090,Apuiares,11/2020,450,3,2,1,0.22
230090,Apuiares,12/2020,447,2,5,-3,-0.67
230090,Apuiares,01/2021,452,6,1,5,1.12
230090,Apuiares,02/2021,452,4,4,0,0
230090,Apuiares,03/2021,470,24,6,18,3.98
230090,Apuiares,04/2021,475,10,5,5,1.06
230090,Apuiares,05/2021,456,4,23,-19,-4
230090,Apuiares,06/2021,472,25,9,16,3.51
230090,Apuiares,07/2021,471,5,6,-1,-0.21
230090,Apuiares,08/2021,473,9,7,2,0.42
230090,Apuiares,09/2021,465,7,15,-8,-1.69
230090,Apuiares,10/2021,463,1,3,-2,-0.43
230090,Apuiares,11/2021,465,5,3,2,0.43
230090,Apuiares,12/2021,462,0,3,-3,-0.65
230090,Apuiares,01/2022,459,2,5,-3,-0.65
230090,Apuiares,02/2022,456,5,8,-3,-0.65
230090,Apuiares,03/2022,460,7,3,4,0.88
230090,Apuiares,04/2022,457,4,7,-3,-0.65
230090,Apuiares,05/2022,458,1,0,1,0.22
230090,Apuiares,06/2022,455,3,6,-3,-0.66
230090,Apuiares,07/2022,458,6,3,3,0.66
230090,Apuiares,08/2022,440,8,26,-18,-3.93
230090,Apuiares,09/2022,452,26,14,12,2.73
230090,Apuiares,10/2022,435,3,20,-17,-3.76
230090,Apuiares,11/2022,432,3,6,-3,-0.69
230090,Apuiares,12/2022,427,0,5,-5,-1.16
230090,Apuiares,01/2023,426,4,5,-1,-0.23
230090,Apuiares,02/2023,429,5,2,3,0.7
230090,Apuiares,03/2023,415,5,19,-14,-3.26
230090,Apuiares,04/2023,411,2,6,-4,-0.96
230090,Apuiares,05/2023,410,4,5,-1,-0.24
230090,Apuiares,06/2023,417,8,1,7,1.71
230090,Apuiares,07/2023,412,4,9,-5,-1.2
230090,Apuiares,08/2023,414,8,6,2,0.49
230090,Apuiares,09/2023,414,3,3,0,0
230090,Apuiares,10/2023,412,7,9,-2,-0.48
230090,Apuiares,11/2023,194,19,237,-218,-52.91
230090,Apuiares,12/2023,189,0,5,-5,-2.58
230090,Apuiares,01/2024,183,4,10,-6,-3.17
230090,Apuiares,02/2024,190,11,4,7,3.83
230090,Apuiares,03/2024,197,11,4,7,3.68
230090,Apuiares,04/2024,198,3,2,1,0.51
230090,Apuiares,05/2024,196,5,7,-2,-1.01
230090,Apuiares,06/2024,198,6,4,2,1.02
230090,Apuiares,07/2024,199,5,4,1,0.51
230090,Apuiares,08/2024,196,4,7,-3,-1.51
230090,Apuiares,09/2024,196,4,4,0,0
230090,Apuiares,10/2024,191,1,6,-5,-2.55
230090,Apuiares,11/2024,198,11,4,7,3.66
230090,Apuiares,12/2024,192,0,6,-6,-3.03
230090,Apuiares,01/2025,197,13,8,5,2.6
230090,Apuiares,02/2025,200,9,6,3,1.52
230090,Apuiares,03/2025,200,4,4,0,0
230090,Apuiares,04/2025,199,5,6,-1,-0.5
230090,Apuiares,05/2025,223,31,7,24,12.06
230090,Apuiares,06/2025,232,14,5,9,4.04
230090,Apuiares,07/2025,263,38,7,31,13.36
230090,Apuiares,08/2025,278,23,8,15,5.7
230090,Apuiares,09/2025,281,13,10,3,1.08
230090,Apuiares,10/2025,286,23,18,5,1.78
230090,Apuiares,11/2025,289,13,10,3,1.05
230090,Apuiares,12/2025,291,8,6,2,0.69
230090,Apuiares,01/2026,300,20,11,9,3.09
230090,Apuiares,02/2026,295,13,18,-5,-1.67
230090,Apuiares,03/2026,298,19,16,3,1.02
230090,Apuiares,04/2026,288,28,38,-10,-3.36
230100,Aquiraz,01/2020,15155,441,383,58,
230100,Aquiraz,02/2020,15045,379,489,-110,-0.73
230100,Aquiraz,03/2020,14877,394,562,-168,-1.12
230100,Aquiraz,04/2020,14165,199,911,-712,-4.79
230100,Aquiraz,05/2020,14035,119,249,-130,-0.92
230100,Aquiraz,06/2020,13937,198,296,-98,-0.7
230100,Aquiraz,07/2020,14000,338,275,63,0.45
230100,Aquiraz,08/2020,14076,352,276,76,0.54
230100,Aquiraz,09/2020,14151,440,365,75,0.53
230100,Aquiraz,10/2020,14312,514,353,161,1.14
230100,Aquiraz,11/2020,14599,586,299,287,2.01
230100,Aquiraz,12/2020,14865,621,355,266,1.82
230100,Aquiraz,01/2021,14979,561,447,114,0.77
230100,Aquiraz,02/2021,15116,647,510,137,0.91
230100,Aquiraz,03/2021,15112,522,526,-4,-0.03
230100,Aquiraz,04/2021,15206,484,390,94,0.62
230100,Aquiraz,05/2021,15245,495,456,39,0.26
230100,Aquiraz,06/2021,15299,484,430,54,0.35
230100,Aquiraz,07/2021,15544,735,490,245,1.6
230100,Aquiraz,08/2021,15608,575,511,64,0.41
230100,Aquiraz,09/2021,15748,590,450,140,0.9
230100,Aquiraz,10/2021,15855,667,560,107,0.68
230100,Aquiraz,11/2021,16243,864,476,388,2.45
230100,Aquiraz,12/2021,16466,729,506,223,1.37
230100,Aquiraz,01/2022,16653,694,507,187,1.14
230100,Aquiraz,02/2022,16591,618,680,-62,-0.37
230100,Aquiraz,03/2022,16515,566,642,-76,-0.46
230100,Aquiraz,04/2022,16537,494,472,22,0.13
230100,Aquiraz,05/2022,16661,646,522,124,0.75
230100,Aquiraz,06/2022,16936,779,504,275,1.65
230100,Aquiraz,07/2022,17127,711,520,191,1.13
230100,Aquiraz,08/2022,17147,638,618,20,0.12
230100,Aquiraz,09/2022,17151,599,595,4,0.02
230100,Aquiraz,10/2022,17222,607,536,71,0.41
230100,Aquiraz,11/2022,17246,562,538,24,0.14
230100,Aquiraz,12/2022,17430,692,508,184,1.07
230100,Aquiraz,01/2023,17449,622,603,19,0.11
230100,Aquiraz,02/2023,17555,651,545,106,0.61
230100,Aquiraz,03/2023,17587,722,690,32,0.18
230100,Aquiraz,04/2023,17530,602,659,-57,-0.32
230100,Aquiraz,05/2023,17702,796,624,172,0.98
230100,Aquiraz,06/2023,18058,1001,645,356,2.01
230100,Aquiraz,07/2023,18346,951,663,288,1.59
230100,Aquiraz,08/2023,18292,745,799,-54,-0.29
230100,Aquiraz,09/2023,18231,612,673,-61,-0.33
230100,Aquiraz,10/2023,18271,641,601,40,0.22
230100,Aquiraz,11/2023,18224,627,674,-47,-0.26
230100,Aquiraz,12/2023,18357,850,717,133,0.73
230100,Aquiraz,01/2024,18333,701,725,-24,-0.13
230100,Aquiraz,02/2024,18307,613,639,-26,-0.14
230100,Aquiraz,03/2024,18112,585,780,-195,-1.07
230100,Aquiraz,04/2024,18103,646,655,-9,-0.05
230100,Aquiraz,05/2024,18172,734,665,69,0.38
230100,Aquiraz,06/2024,18471,906,607,299,1.65
230100,Aquiraz,07/2024,18563,880,788,92,0.5
230100,Aquiraz,08/2024,18489,814,888,-74,-0.4
230100,Aquiraz,09/2024,18564,764,689,75,0.41
230100,Aquiraz,10/2024,18774,980,770,210,1.13
230100,Aquiraz,11/2024,19173,1066,667,399,2.13
230100,Aquiraz,12/2024,19538,953,588,365,1.9
230100,Aquiraz,01/2025,19557,917,898,19,0.1
230100,Aquiraz,02/2025,19748,1042,851,191,0.98
230100,Aquiraz,03/2025,19644,774,878,-104,-0.53
230100,Aquiraz,04/2025,19835,969,778,191,0.97
230100,Aquiraz,05/2025,19839,849,845,4,0.02
230100,Aquiraz,06/2025,20185,1112,766,346,1.74
230100,Aquiraz,07/2025,20198,981,968,13,0.06
230100,Aquiraz,08/2025,20106,856,948,-92,-0.46
230100,Aquiraz,09/2025,20051,891,946,-55,-0.27
230100,Aquiraz,10/2025,20056,954,949,5,0.02
230100,Aquiraz,11/2025,20290,1023,789,234,1.17
230100,Aquiraz,12/2025,20126,741,905,-164,-0.81
230100,Aquiraz,01/2026,20187,931,870,61,0.3
230100,Aquiraz,02/2026,20085,848,950,-102,-0.51
230100,Aquiraz,03/2026,20014,910,981,-71,-0.35
230100,Aquiraz,04/2026,19982,888,920,-32,-0.16
230110,Aracati,01/2020,7068,285,209,76,
230110,Aracati,02/2020,7124,297,241,56,0.79
230110,Aracati,03/2020,6980,220,364,-144,-2.02
230110,Aracati,04/2020,6453,69,596,-527,-7.55
230110,Aracati,05/2020,6324,94,223,-129,-2
230110,Aracati,06/2020,6480,269,113,156,2.47
230110,Aracati,07/2020,6621,295,154,141,2.18
230110,Aracati,08/2020,6758,368,231,137,2.07
230110,Aracati,09/2020,6871,281,168,113,1.67
230110,Aracati,10/2020,6936,264,199,65,0.95
230110,Aracati,11/2020,7055,320,201,119,1.72
230110,Aracati,12/2020,7092,339,302,37,0.52
230110,Aracati,01/2021,7140,325,277,48,0.68
230110,Aracati,02/2021,7073,301,368,-67,-0.94
230110,Aracati,03/2021,6891,235,417,-182,-2.57
230110,Aracati,04/2021,6821,159,229,-70,-1.02
230110,Aracati,05/2021,6766,154,209,-55,-0.81
230110,Aracati,06/2021,6890,373,249,124,1.83
230110,Aracati,07/2021,6984,280,186,94,1.36
230110,Aracati,08/2021,7087,297,194,103,1.47
230110,Aracati,09/2021,7321,436,202,234,3.3
230110,Aracati,10/2021,7520,400,201,199,2.72
230110,Aracati,11/2021,7589,248,179,69,0.92
230110,Aracati,12/2021,7525,278,342,-64,-0.84
230110,Aracati,01/2022,7506,241,260,-19,-0.25
230110,Aracati,02/2022,7532,281,255,26,0.35
230110,Aracati,03/2022,7603,376,305,71,0.94
230110,Aracati,04/2022,7648,254,209,45,0.59
230110,Aracati,05/2022,7736,303,215,88,1.15
230110,Aracati,06/2022,8088,608,256,352,4.55
230110,Aracati,07/2022,8114,287,261,26,0.32
230110,Aracati,08/2022,8271,400,243,157,1.93
230110,Aracati,09/2022,8319,282,234,48,0.58
230110,Aracati,10/2022,8334,216,201,15,0.18
230110,Aracati,11/2022,8342,227,219,8,0.1
230110,Aracati,12/2022,8179,145,308,-163,-1.95
230110,Aracati,01/2023,8098,216,297,-81,-0.99
230110,Aracati,02/2023,8168,362,292,70,0.86
230110,Aracati,03/2023,8096,284,356,-72,-0.88
230110,Aracati,04/2023,8199,289,186,103,1.27
230110,Aracati,05/2023,8331,362,230,132,1.61
230110,Aracati,06/2023,8525,419,225,194,2.33
230110,Aracati,07/2023,8774,464,215,249,2.92
230110,Aracati,08/2023,8940,449,283,166,1.89
230110,Aracati,09/2023,9057,398,281,117,1.31
230110,Aracati,10/2023,9065,270,262,8,0.09
230110,Aracati,11/2023,8941,213,337,-124,-1.37
230110,Aracati,12/2023,8708,223,456,-233,-2.61
230110,Aracati,01/2024,8787,369,290,79,0.91
230110,Aracati,02/2024,8813,337,311,26,0.3
230110,Aracati,03/2024,8736,264,341,-77,-0.87
230110,Aracati,04/2024,8665,263,334,-71,-0.81
230110,Aracati,05/2024,8722,313,256,57,0.66
230110,Aracati,06/2024,8705,303,320,-17,-0.19
230110,Aracati,07/2024,8818,340,227,113,1.3
230110,Aracati,08/2024,8965,385,238,147,1.67
230110,Aracati,09/2024,9085,296,176,120,1.34
230110,Aracati,10/2024,9055,196,226,-30,-0.33
230110,Aracati,11/2024,9039,255,271,-16,-0.18
230110,Aracati,12/2024,9063,265,241,24,0.27
230110,Aracati,01/2025,9117,375,321,54,0.6
230110,Aracati,02/2025,9092,317,342,-25,-0.27
230110,Aracati,03/2025,9004,244,332,-88,-0.97
230110,Aracati,04/2025,8970,269,303,-34,-0.38
230110,Aracati,05/2025,9016,317,271,46,0.51
230110,Aracati,06/2025,8960,298,354,-56,-0.62
230110,Aracati,07/2025,9021,360,299,61,0.68
230110,Aracati,08/2025,9106,309,224,85,0.94
230110,Aracati,09/2025,9198,331,239,92,1.01
230110,Aracati,10/2025,9179,244,263,-19,-0.21
230110,Aracati,11/2025,9196,308,291,17,0.19
230110,Aracati,12/2025,9160,259,295,-36,-0.39
230110,Aracati,01/2026,9194,332,298,34,0.37
230110,Aracati,02/2026,9144,288,338,-50,-0.54
230110,Aracati,03/2026,9120,273,297,-24,-0.26
230110,Aracati,04/2026,9272,481,329,152,1.67
230120,Aracoiaba,01/2020,932,17,27,-10,
230120,Aracoiaba,02/2020,977,63,18,45,4.83
230120,Aracoiaba,03/2020,991,46,32,14,1.43
230120,Aracoiaba,04/2020,982,14,23,-9,-0.91
230120,Aracoiaba,05/2020,978,11,15,-4,-0.41
230120,Aracoiaba,06/2020,971,17,24,-7,-0.72
230120,Aracoiaba,07/2020,982,29,18,11,1.13
230120,Aracoiaba,08/2020,992,25,15,10,1.02
230120,Aracoiaba,09/2020,992,19,19,0,0
230120,Aracoiaba,10/2020,1004,33,21,12,1.21
230120,Aracoiaba,11/2020,1013,33,24,9,0.9
230120,Aracoiaba,12/2020,1012,13,14,-1,-0.1
230120,Aracoiaba,01/2021,1014,35,33,2,0.2
230120,Aracoiaba,02/2021,1016,42,40,2,0.2
230120,Aracoiaba,03/2021,1027,36,25,11,1.08
230120,Aracoiaba,04/2021,1052,40,15,25,2.43
230120,Aracoiaba,05/2021,1075,46,23,23,2.19
230120,Aracoiaba,06/2021,1106,44,13,31,2.88
230120,Aracoiaba,07/2021,1069,25,62,-37,-3.35
230120,Aracoiaba,08/2021,1116,62,15,47,4.4
230120,Aracoiaba,09/2021,1130,48,34,14,1.25
230120,Aracoiaba,10/2021,1151,48,27,21,1.86
230120,Aracoiaba,11/2021,1165,47,33,14,1.22
230120,Aracoiaba,12/2021,1206,50,9,41,3.52
230120,Aracoiaba,01/2022,1166,47,87,-40,-3.32
230120,Aracoiaba,02/2022,1146,49,69,-20,-1.72
230120,Aracoiaba,03/2022,1104,21,63,-42,-3.66
230120,Aracoiaba,04/2022,1094,34,44,-10,-0.91
230120,Aracoiaba,05/2022,1088,59,65,-6,-0.55
230120,Aracoiaba,06/2022,1094,52,46,6,0.55
230120,Aracoiaba,07/2022,1082,35,47,-12,-1.1
230120,Aracoiaba,08/2022,1088,38,32,6,0.55
230120,Aracoiaba,09/2022,1108,45,25,20,1.84
230120,Aracoiaba,10/2022,1107,37,38,-1,-0.09
230120,Aracoiaba,11/2022,1100,29,36,-7,-0.63
230120,Aracoiaba,12/2022,1080,8,28,-20,-1.82
