Código do Município,Município,Mês/ano,Estoque_mar,Estoque_abri,Estoque_diff,Admissões_mar,Admissões_abri,Admissões_diff,Desligamentos_mar,Desligamentos_abri,Desligamentos_diff,Saldos_mar,Saldos_abri,Saldos_diff
231080,Pereiro,09/2021,3633,3511,-122,189,189,0,63,65,2,126,124,-2
231080,Pereiro,09/2022,3486,3360,-126,85,85,0,162,162,0,-77,-77,0
231080,Pereiro,09/2023,3585,3457,-128,64,64,0,51,51,0,13,13,0
231080,Pereiro,09/2024,4235,4099,-136,66,66,0,73,73,0,-7,-7,0
231080,Pereiro,09/2025,4337,4198,-139,62,62,0,83,83,0,-21,-21,0
231080,Pereiro,10/2020,2659,2560,-99,201,201,0,43,44,1,158,157,-1
231080,Pereiro,10/2021,3757,3634,-123,187,187,0,63,64,1,124,123,-1
231080,Pereiro,10/2022,3423,3297,-126,72,72,0,135,135,0,-63,-63,0
231080,Pereiro,10/2023,3642,3514,-128,105,105,0,48,48,0,57,57,0
231080,Pereiro,10/2024,4245,4109,-136,112,112,0,102,102,0,10,10,0
231080,Pereiro,10/2025,4261,4122,-139,68,68,0,144,144,0,-76,-76,0
231080,Pereiro,11/2020,2771,2662,-109,140,141,1,28,39,11,112,102,-10
231080,Pereiro,11/2021,3825,3702,-123,129,129,0,61,61,0,68,68,0
231080,Pereiro,11/2022,3433,3307,-126,67,67,0,57,57,0,10,10,0
231080,Pereiro,11/2023,3707,3579,-128,119,119,0,54,54,0,65,65,0
231080,Pereiro,11/2024,4293,4157,-136,103,103,0,55,55,0,48,48,0
231080,Pereiro,11/2025,4239,4103,-136,70,74,4,92,93,1,-22,-19,3
231080,Pereiro,12/2020,2778,2667,-111,52,52,0,45,47,2,7,5,-2
231080,Pereiro,12/2021,3857,3733,-124,86,86,0,54,55,1,32,31,-1
231080,Pereiro,12/2022,3407,3281,-126,28,28,0,54,54,0,-26,-26,0
231080,Pereiro,12/2023,3771,3643,-128,90,90,0,26,26,0,64,64,0
231080,Pereiro,12/2024,4278,4142,-136,36,36,0,51,51,0,-15,-15,0
231080,Pereiro,12/2025,4270,4134,-136,85,85,0,54,54,0,31,31,0
231085,Pindoretama,01/2020,1033,828,-205,47,49,2,27,32,5,20,17,-3
231085,Pindoretama,01/2021,1142,929,-213,29,34,5,31,34,3,-2,0,2
231085,Pindoretama,01/2022,1293,1069,-224,30,33,3,28,29,1,2,4,2
231085,Pindoretama,01/2023,1394,1174,-220,45,44,-1,41,43,2,4,1,-3
231085,Pindoretama,01/2024,1507,1282,-225,64,63,-1,47,48,1,17,15,-2
231085,Pindoretama,01/2025,1563,1322,-241,49,49,0,70,74,4,-21,-25,-4
231085,Pindoretama,01/2026,1575,1329,-246,64,69,5,44,44,0,20,25,5
231085,Pindoretama,02/2020,1064,870,-194,51,66,15,20,24,4,31,42,11
231085,Pindoretama,02/2021,1148,932,-216,21,26,5,15,23,8,6,3,-3
231085,Pindoretama,02/2022,1293,1074,-219,32,37,5,32,32,0,0,5,5
231085,Pindoretama,02/2023,1366,1146,-220,11,12,1,39,40,1,-28,-28,0
231085,Pindoretama,02/2024,1502,1273,-229,38,40,2,43,49,6,-5,-9,-4
231085,Pindoretama,02/2025,1594,1351,-243,77,78,1,46,49,3,31,29,-2
231085,Pindoretama,02/2026,1547,1302,-245,40,43,3,68,70,2,-28,-27,1
231085,Pindoretama,03/2020,1089,888,-201,42,41,-1,17,23,6,25,18,-7
231085,Pindoretama,03/2021,1150,936,-214,28,33,5,26,29,3,2,4,2
231085,Pindoretama,03/2022,1305,1083,-222,43,44,1,31,35,4,12,9,-3
231085,Pindoretama,03/2023,1372,1152,-220,38,39,1,32,33,1,6,6,0
231085,Pindoretama,03/2024,1503,1271,-232,53,57,4,52,59,7,1,-2,-3
231085,Pindoretama,03/2025,1582,1339,-243,50,51,1,62,63,1,-12,-12,0
231085,Pindoretama,03/2026,1589,1342,-247,91,91,0,49,51,2,42,40,-2
231085,Pindoretama,04/2020,1065,859,-206,17,20,3,41,49,8,-24,-29,-5
231085,Pindoretama,04/2021,1150,931,-219,20,23,3,20,28,8,0,-5,-5
231085,Pindoretama,04/2022,1303,1081,-222,23,24,1,25,26,1,-2,-2,0
231085,Pindoretama,04/2023,1368,1148,-220,33,33,0,37,37,0,-4,-4,0
231085,Pindoretama,04/2024,1485,1251,-234,40,41,1,58,61,3,-18,-20,-2
231085,Pindoretama,04/2025,1602,1360,-242,59,60,1,39,39,0,20,21,1
231085,Pindoretama,05/2020,1053,848,-205,11,13,2,23,24,1,-12,-11,1
231085,Pindoretama,05/2021,1164,944,-220,28,33,5,14,20,6,14,13,-1
231085,Pindoretama,05/2022,1296,1075,-221,28,30,2,35,36,1,-7,-6,1
231085,Pindoretama,05/2023,1458,1236,-222,148,148,0,58,60,2,90,88,-2
231085,Pindoretama,05/2024,1511,1277,-234,72,72,0,46,46,0,26,26,0
231085,Pindoretama,05/2025,1605,1360,-245,48,49,1,45,49,4,3,0,-3
231085,Pindoretama,06/2020,1046,840,-206,10,11,1,17,19,2,-7,-8,-1
231085,Pindoretama,06/2021,1159,940,-219,14,20,6,19,24,5,-5,-4,1
231085,Pindoretama,06/2022,1306,1088,-218,42,47,5,32,34,2,10,13,3
231085,Pindoretama,06/2023,1470,1249,-221,60,61,1,48,48,0,12,13,1
231085,Pindoretama,06/2024,1543,1308,-235,67,68,1,35,37,2,32,31,-1
231085,Pindoretama,06/2025,1612,1368,-244,63,64,1,56,56,0,7,8,1
231085,Pindoretama,07/2020,1048,842,-206,25,26,1,23,24,1,2,2,0
231085,Pindoretama,07/2021,1175,958,-217,33,37,4,17,19,2,16,18,2
231085,Pindoretama,07/2022,1306,1087,-219,43,43,0,43,44,1,0,-1,-1
231085,Pindoretama,07/2023,1463,1243,-220,52,53,1,59,59,0,-7,-6,1
231085,Pindoretama,07/2024,1549,1311,-238,55,56,1,49,53,4,6,3,-3
231085,Pindoretama,07/2025,1608,1363,-245,67,67,0,71,72,1,-4,-5,-1
231085,Pindoretama,08/2020,1071,866,-205,34,36,2,11,12,1,23,24,1
231085,Pindoretama,08/2021,1206,990,-216,46,52,6,15,20,5,31,32,1
231085,Pindoretama,08/2022,1317,1098,-219,54,55,1,43,44,1,11,11,0
231085,Pindoretama,08/2023,1432,1212,-220,32,32,0,63,63,0,-31,-31,0
231085,Pindoretama,08/2024,1577,1339,-238,82,82,0,54,54,0,28,28,0
231085,Pindoretama,08/2025,1607,1363,-244,52,54,2,53,54,1,-1,0,1
231085,Pindoretama,09/2020,1083,877,-206,36,37,1,24,26,2,12,11,-1
231085,Pindoretama,09/2021,1242,1025,-217,43,47,4,7,12,5,36,35,-1
231085,Pindoretama,09/2022,1361,1138,-223,72,72,0,28,32,4,44,40,-4
231085,Pindoretama,09/2023,1426,1204,-222,48,48,0,54,56,2,-6,-8,-2
231085,Pindoretama,09/2024,1574,1339,-235,52,55,3,55,55,0,-3,0,3
231085,Pindoretama,09/2025,1609,1360,-249,55,55,0,53,58,5,2,-3,-5
231085,Pindoretama,10/2020,1110,901,-209,44,47,3,17,23,6,27,24,-3
231085,Pindoretama,10/2021,1264,1053,-211,40,53,13,18,25,7,22,28,6
231085,Pindoretama,10/2022,1375,1151,-224,39,40,1,25,27,2,14,13,-1
231085,Pindoretama,10/2023,1441,1216,-225,58,58,0,43,46,3,15,12,-3
231085,Pindoretama,10/2024,1585,1349,-236,58,58,0,47,48,1,11,10,-1
231085,Pindoretama,10/2025,1556,1307,-249,50,50,0,103,103,0,-53,-53,0
231085,Pindoretama,11/2020,1123,911,-212,30,33,3,17,23,6,13,10,-3
231085,Pindoretama,11/2021,1272,1048,-224,28,33,5,20,38,18,8,-5,-13
231085,Pindoretama,11/2022,1375,1154,-221,41,44,3,41,41,0,0,3,3
231085,Pindoretama,11/2023,1458,1234,-224,42,42,0,25,24,-1,17,18,1
231085,Pindoretama,11/2024,1599,1365,-234,51,54,3,37,38,1,14,16,2
231085,Pindoretama,11/2025,1578,1327,-251,47,48,1,25,28,3,22,20,-2
231085,Pindoretama,12/2020,1144,929,-215,44,45,1,23,27,4,21,18,-3
231085,Pindoretama,12/2021,1291,1065,-226,37,39,2,18,22,4,19,17,-2
231085,Pindoretama,12/2022,1390,1173,-217,54,59,5,39,40,1,15,19,4
231085,Pindoretama,12/2023,1490,1267,-223,69,73,4,37,40,3,32,33,1
231085,Pindoretama,12/2024,1584,1347,-237,28,29,1,43,47,4,-15,-18,-3
231085,Pindoretama,12/2025,1555,1304,-251,27,28,1,50,51,1,-23,-23,0
231090,Piquet Carneiro,01/2020,211,215,4,4,4,0,5,8,3,-1,-4,-3
231090,Piquet Carneiro,01/2021,222,221,-1,23,23,0,6,8,2,17,15,-2
231090,Piquet Carneiro,01/2022,171,169,-2,3,3,0,1,2,1,2,1,-1
231090,Piquet Carneiro,01/2023,185,181,-4,9,9,0,8,8,0,1,1,0
231090,Piquet Carneiro,01/2024,194,189,-5,7,7,0,7,7,0,0,0,0
231090,Piquet Carneiro,01/2025,187,178,-9,1,1,0,5,6,1,-4,-5,-1
231090,Piquet Carneiro,01/2026,196,185,-11,7,8,1,6,6,0,1,2,1
231090,Piquet Carneiro,02/2020,211,215,4,3,3,0,3,3,0,0,0,0
231090,Piquet Carneiro,02/2021,194,193,-1,7,7,0,35,35,0,-28,-28,0
231090,Piquet Carneiro,02/2022,171,169,-2,3,3,0,3,3,0,0,0,0
231090,Piquet Carneiro,02/2023,180,176,-4,7,7,0,12,12,0,-5,-5,0
231090,Piquet Carneiro,02/2024,197,190,-7,4,4,0,1,3,2,3,1,-2
231090,Piquet Carneiro,02/2025,190,181,-9,7,8,1,4,5,1,3,3,0
231090,Piquet Carneiro,02/2026,197,186,-11,4,4,0,3,3,0,1,1,0
231090,Piquet Carneiro,03/2020,209,213,4,2,2,0,4,4,0,-2,-2,0
231090,Piquet Carneiro,03/2021,167,163,-4,2,2,0,29,32,3,-27,-30,-3
231090,Piquet Carneiro,03/2022,172,170,-2,6,6,0,5,5,0,1,1,0
231090,Piquet Carneiro,03/2023,179,176,-3,5,6,1,6,6,0,-1,0,1
231090,Piquet Carneiro,03/2024,203,195,-8,11,10,-1,5,5,0,6,5,-1
231090,Piquet Carneiro,03/2025,187,177,-10,3,3,0,6,7,1,-3,-4,-1
231090,Piquet Carneiro,03/2026,194,183,-11,3,3,0,6,6,0,-3,-3,0
231090,Piquet Carneiro,04/2020,209,213,4,2,2,0,2,2,0,0,0,0
231090,Piquet Carneiro,04/2021,153,148,-5,0,0,0,14,15,1,-14,-15,-1
231090,Piquet Carneiro,04/2022,173,171,-2,2,2,0,1,1,0,1,1,0
231090,Piquet Carneiro,04/2023,178,175,-3,2,2,0,3,3,0,-1,-1,0
231090,Piquet Carneiro,04/2024,204,196,-8,5,5,0,4,4,0,1,1,0
231090,Piquet Carneiro,04/2025,190,180,-10,5,5,0,2,2,0,3,3,0
231090,Piquet Carneiro,05/2020,209,213,4,1,1,0,1,1,0,0,0,0
231090,Piquet Carneiro,05/2021,167,164,-3,14,16,2,0,0,0,14,16,2
231090,Piquet Carneiro,05/2022,170,168,-2,1,1,0,4,4,0,-3,-3,0
231090,Piquet Carneiro,05/2023,183,180,-3,9,9,0,4,4,0,5,5,0
231090,Piquet Carneiro,05/2024,205,197,-8,6,6,0,5,5,0,1,1,0
231090,Piquet Carneiro,05/2025,194,184,-10,7,7,0,3,3,0,4,4,0
231090,Piquet Carneiro,06/2020,207,210,3,1,1,0,3,4,1,-2,-3,-1
231090,Piquet Carneiro,06/2021,172,170,-2,8,9,1,3,3,0,5,6,1
231090,Piquet Carneiro,06/2022,173,170,-3,5,5,0,2,3,1,3,2,-1
231090,Piquet Carneiro,06/2023,186,182,-4,4,4,0,1,2,1,3,2,-1
231090,Piquet Carneiro,06/2024,213,205,-8,8,8,0,0,0,0,8,8,0
231090,Piquet Carneiro,06/2025,194,184,-10,3,4,1,3,4,1,0,0,0
231090,Piquet Carneiro,07/2020,207,210,3,1,1,0,1,1,0,0,0,0
231090,Piquet Carneiro,07/2021,166,164,-2,2,2,0,8,8,0,-6,-6,0
231090,Piquet Carneiro,07/2022,177,174,-3,5,5,0,1,1,0,4,4,0
231090,Piquet Carneiro,07/2023,187,183,-4,4,4,0,3,3,0,1,1,0
231090,Piquet Carneiro,07/2024,207,200,-7,3,3,0,9,8,-1,-6,-5,1
231090,Piquet Carneiro,07/2025,197,187,-10,5,5,0,2,2,0,3,3,0
231090,Piquet Carneiro,08/2020,208,211,3,2,2,0,1,1,0,1,1,0
231090,Piquet Carneiro,08/2021,165,165,0,10,12,2,11,11,0,-1,1,2
231090,Piquet Carneiro,08/2022,178,175,-3,6,6,0,5,5,0,1,1,0
231090,Piquet Carneiro,08/2023,187,183,-4,5,5,0,5,5,0,0,0,0
231090,Piquet Carneiro,08/2024,207,200,-7,2,2,0,2,2,0,0,0,0
231090,Piquet Carneiro,08/2025,196,186,-10,3,4,1,4,5,1,-1,-1,0
231090,Piquet Carneiro,09/2020,213,216,3,7,7,0,2,2,0,5,5,0
231090,Piquet Carneiro,09/2022,183,180,-3,6,6,0,1,1,0,5,5,0
231090,Piquet Carneiro,09/2023,193,189,-4,10,10,0,4,4,0,6,6,0
231090,Piquet Carneiro,09/2024,205,198,-7,3,3,0,5,5,0,-2,-2,0
231090,Piquet Carneiro,09/2025,193,183,-10,1,1,0,4,4,0,-3,-3,0
231090,Piquet Carneiro,10/2020,213,215,2,2,2,0,2,3,1,0,-1,-1
231090,Piquet Carneiro,10/2022,190,187,-3,8,8,0,1,1,0,7,7,0
231090,Piquet Carneiro,10/2023,194,190,-4,3,3,0,2,2,0,1,1,0
231090,Piquet Carneiro,10/2024,208,201,-7,4,4,0,1,1,0,3,3,0
231090,Piquet Carneiro,10/2025,194,182,-12,5,4,-1,4,5,1,1,-1,-2
231090,Piquet Carneiro,11/2020,206,207,1,1,1,0,8,9,1,-7,-8,-1
231090,Piquet Carneiro,11/2022,187,184,-3,3,3,0,6,6,0,-3,-3,0
231090,Piquet Carneiro,11/2023,193,188,-5,1,1,0,2,3,1,-1,-2,-1
231090,Piquet Carneiro,11/2024,205,197,-8,4,4,0,7,8,1,-3,-4,-1
231090,Piquet Carneiro,11/2025,195,183,-12,5,5,0,4,4,0,1,1,0
231090,Piquet Carneiro,12/2020,205,206,1,1,1,0,2,2,0,-1,-1,0
231090,Piquet Carneiro,12/2021,169,168,-1,2,2,0,1,2,1,1,0,-1
231090,Piquet Carneiro,12/2022,184,180,-4,2,2,0,5,6,1,-3,-4,-1
231090,Piquet Carneiro,12/2023,194,189,-5,6,6,0,5,5,0,1,1,0
231090,Piquet Carneiro,12/2024,191,183,-8,1,1,0,15,15,0,-14,-14,0
231090,Piquet Carneiro,12/2025,195,183,-12,3,3,0,3,3,0,0,0,0
231095,Pires Ferreira,01/2020,353,56,-297,1,1,0,1,1,0,0,0,0
231095,Pires Ferreira,01/2021,372,79,-293,10,11,1,1,1,0,9,10,1
231095,Pires Ferreira,01/2022,354,70,-284,0,11,11,1,1,0,-1,10,11
231095,Pires Ferreira,01/2023,355,55,-300,2,2,0,0,0,0,2,2,0
231095,Pires Ferreira,01/2024,359,58,-301,2,2,0,0,0,0,2,2,0
231095,Pires Ferreira,01/2025,351,47,-304,2,2,0,5,5,0,-3,-3,0
231095,Pires Ferreira,01/2026,354,52,-302,0,0,0,1,1,0,-1,-1,0
231095,Pires Ferreira,02/2020,353,56,-297,0,0,0,0,0,0,0,0,0
231095,Pires Ferreira,02/2021,372,78,-294,5,5,0,5,6,1,0,-1,-1
231095,Pires Ferreira,02/2022,357,73,-284,4,4,0,1,1,0,3,3,0
231095,Pires Ferreira,02/2023,355,55,-300,0,0,0,0,0,0,0,0,0
231095,Pires Ferreira,02/2024,359,58,-301,0,0,0,0,0,0,0,0,0
231095,Pires Ferreira,02/2025,353,50,-303,4,5,1,2,2,0,2,3,1
231095,Pires Ferreira,02/2026,356,54,-302,2,2,0,0,0,0,2,2,0
231095,Pires Ferreira,03/2020,352,55,-297,0,0,0,1,1,0,-1,-1,0
231095,Pires Ferreira,03/2021,367,73,-294,1,1,0,6,6,0,-5,-5,0
231095,Pires Ferreira,03/2022,366,81,-285,11,11,0,2,3,1,9,8,-1
231095,Pires Ferreira,03/2023,356,56,-300,2,2,0,1,1,0,1,1,0
231095,Pires Ferreira,03/2024,355,54,-301,1,1,0,5,5,0,-4,-4,0
231095,Pires Ferreira,03/2025,351,48,-303,0,0,0,2,2,0,-2,-2,0
231095,Pires Ferreira,03/2026,357,55,-302,1,1,0,0,0,0,1,1,0
231095,Pires Ferreira,04/2020,352,55,-297,0,0,0,0,0,0,0,0,0
231095,Pires Ferreira,04/2021,367,72,-295,1,1,0,1,2,1,0,-1,-1
231095,Pires Ferreira,04/2022,364,79,-285,0,0,0,2,2,0,-2,-2,0
231095,Pires Ferreira,04/2023,357,57,-300,2,2,0,1,1,0,1,1,0
231095,Pires Ferreira,04/2024,353,50,-303,0,0,0,2,4,2,-2,-4,-2
231095,Pires Ferreira,04/2025,351,48,-303,2,2,0,2,2,0,0,0,0
231095,Pires Ferreira,05/2020,352,55,-297,0,0,0,0,0,0,0,0,0
231095,Pires Ferreira,05/2021,363,68,-295,1,1,0,5,5,0,-4,-4,0
231095,Pires Ferreira,05/2022,362,77,-285,2,2,0,4,4,0,-2,-2,0
231095,Pires Ferreira,05/2023,357,57,-300,0,0,0,0,0,0,0,0,0
231095,Pires Ferreira,05/2024,354,51,-303,1,1,0,0,0,0,1,1,0
231095,Pires Ferreira,05/2025,350,47,-303,0,0,0,1,1,0,-1,-1,0
231095,Pires Ferreira,06/2020,352,55,-297,0,0,0,0,0,0,0,0,0
231095,Pires Ferreira,06/2021,361,66,-295,2,2,0,4,4,0,-2,-2,0
231095,Pires Ferreira,06/2022,361,76,-285,0,0,0,1,1,0,-1,-1,0
231095,Pires Ferreira,06/2023,356,55,-301,0,0,0,1,2,1,-1,-2,-1
231095,Pires Ferreira,06/2024,355,52,-303,1,1,0,0,0,0,1,1,0
231095,Pires Ferreira,06/2025,350,47,-303,1,1,0,1,1,0,0,0,0
231095,Pires Ferreira,07/2020,351,54,-297,0,0,0,1,1,0,-1,-1,0
231095,Pires Ferreira,07/2021,360,65,-295,1,1,0,2,2,0,-1,-1,0
231095,Pires Ferreira,07/2022,356,71,-285,0,0,0,5,5,0,-5,-5,0
231095,Pires Ferreira,07/2023,355,54,-301,0,0,0,1,1,0,-1,-1,0
231095,Pires Ferreira,07/2024,356,53,-303,1,1,0,0,0,0,1,1,0
231095,Pires Ferreira,07/2025,353,50,-303,4,4,0,1,1,0,3,3,0
231095,Pires Ferreira,08/2020,350,53,-297,0,0,0,1,1,0,-1,-1,0
231095,Pires Ferreira,08/2021,358,63,-295,1,1,0,3,3,0,-2,-2,0
231095,Pires Ferreira,08/2022,358,58,-300,3,3,0,1,16,15,2,-13,-15
231095,Pires Ferreira,08/2023,356,55,-301,2,2,0,1,1,0,1,1,0
231095,Pires Ferreira,08/2024,359,56,-303,5,5,0,2,2,0,3,3,0
231095,Pires Ferreira,08/2025,354,52,-302,1,2,1,0,0,0,1,2,1
231095,Pires Ferreira,09/2020,350,53,-297,0,0,0,0,0,0,0,0,0
231095,Pires Ferreira,09/2021,357,62,-295,0,0,0,1,1,0,-1,-1,0
231095,Pires Ferreira,09/2022,358,58,-300,2,2,0,2,2,0,0,0,0
231095,Pires Ferreira,09/2023,357,56,-301,1,1,0,0,0,0,1,1,0
231095,Pires Ferreira,09/2024,359,55,-304,1,1,0,1,2,1,0,-1,-1
231095,Pires Ferreira,09/2025,354,52,-302,1,1,0,1,1,0,0,0,0
231095,Pires Ferreira,10/2020,356,59,-297,6,6,0,0,0,0,6,6,0
231095,Pires Ferreira,10/2021,359,64,-295,3,3,0,1,1,0,2,2,0
231095,Pires Ferreira,10/2022,356,56,-300,1,1,0,3,3,0,-2,-2,0
231095,Pires Ferreira,10/2023,357,56,-301,0,0,0,0,0,0,0,0,0
231095,Pires Ferreira,10/2024,357,53,-304,0,0,0,2,2,0,-2,-2,0
231095,Pires Ferreira,10/2025,357,55,-302,3,3,0,0,0,0,3,3,0
231095,Pires Ferreira,11/2020,361,64,-297,5,5,0,0,0,0,5,5,0
231095,Pires Ferreira,11/2021,355,60,-295,1,1,0,5,5,0,-4,-4,0
231095,Pires Ferreira,11/2022,355,55,-300,0,0,0,1,1,0,-1,-1,0
231095,Pires Ferreira,11/2023,356,55,-301,0,0,0,1,1,0,-1,-1,0
231095,Pires Ferreira,11/2024,355,51,-304,0,0,0,2,2,0,-2,-2,0
231095,Pires Ferreira,11/2025,357,55,-302,2,2,0,2,2,0,0,0,0
231095,Pires Ferreira,12/2020,363,69,-294,2,5,3,0,0,0,2,5,3
231095,Pires Ferreira,12/2021,355,60,-295,0,0,0,0,0,0,0,0,0
231095,Pires Ferreira,12/2022,353,53,-300,0,0,0,2,2,0,-2,-2,0
231095,Pires Ferreira,12/2023,357,56,-301,1,1,0,0,0,0,1,1,0
231095,Pires Ferreira,12/2024,354,50,-304,0,0,0,1,1,0,-1,-1,0
231095,Pires Ferreira,12/2025,355,53,-302,0,0,0,2,2,0,-2,-2,0
231100,Poranga,01/2020,126,121,-5,3,3,0,0,0,0,3,3,0
231100,Poranga,01/2021,134,135,1,1,4,3,3,3,0,-2,1,3
231100,Poranga,01/2022,128,140,12,0,0,0,7,8,1,-7,-8,-1
231100,Poranga,01/2023,129,140,11,3,3,0,2,2,0,1,1,0
231100,Poranga,01/2024,151,162,11,4,4,0,5,5,0,-1,-1,0
231100,Poranga,01/2025,138,145,7,2,2,0,4,4,0,-2,-2,0
231100,Poranga,01/2026,167,177,10,1,1,0,10,10,0,-9,-9,0
231100,Poranga,02/2020,131,126,-5,5,5,0,0,0,0,5,5,0
231100,Poranga,02/2021,134,149,15,0,14,14,0,0,0,0,14,14
231100,Poranga,02/2022,128,140,12,3,3,0,3,3,0,0,0,0
231100,Poranga,02/2023,130,141,11,4,4,0,3,3,0,1,1,0
231100,Poranga,02/2024,151,162,11,5,5,0,5,5,0,0,0,0
231100,Poranga,02/2025,142,149,7,9,9,0,5,5,0,4,4,0
231100,Poranga,02/2026,174,183,9,10,10,0,3,4,1,7,6,-1
231100,Poranga,03/2020,133,128,-5,2,2,0,0,0,0,2,2,0
231100,Poranga,03/2021,133,150,17,1,3,2,2,2,0,-1,1,2
231100,Poranga,03/2022,124,136,12,1,1,0,5,5,0,-4,-4,0
231100,Poranga,03/2023,132,143,11,6,6,0,4,4,0,2,2,0
231100,Poranga,03/2024,155,163,8,15,15,0,11,14,3,4,1,-3
231100,Poranga,03/2025,139,146,7,2,2,0,5,5,0,-3,-3,0
231100,Poranga,03/2026,184,193,9,13,13,0,3,3,0,10,10,0
231100,Poranga,04/2020,135,129,-6,2,2,0,0,1,1,2,1,-1
231100,Poranga,04/2021,131,144,13,0,0,0,2,6,4,-2,-6,-4
231100,Poranga,04/2022,125,137,12,3,3,0,2,2,0,1,1,0
231100,Poranga,04/2023,135,146,11,5,5,0,2,2,0,3,3,0
231100,Poranga,04/2024,149,159,10,6,8,2,12,12,0,-6,-4,2
231100,Poranga,04/2025,146,153,7,10,10,0,3,3,0,7,7,0
231100,Poranga,05/2020,134,128,-6,0,0,0,1,1,0,-1,-1,0
231100,Poranga,05/2021,131,147,16,0,3,3,0,0,0,0,3,3
231100,Poranga,05/2022,133,145,12,13,13,0,5,5,0,8,8,0
231100,Poranga,05/2023,132,143,11,1,1,0,4,4,0,-3,-3,0
231100,Poranga,05/2024,141,151,10,6,6,0,14,14,0,-8,-8,0
231100,Poranga,05/2025,149,159,10,6,9,3,3,3,0,3,6,3
231100,Poranga,06/2020,135,129,-6,1,1,0,0,0,0,1,1,0
231100,Poranga,06/2021,130,147,17,1,2,1,2,2,0,-1,0,1
231100,Poranga,06/2022,129,141,12,0,0,0,4,4,0,-4,-4,0
231100,Poranga,06/2023,131,142,11,1,1,0,2,2,0,-1,-1,0
231100,Poranga,06/2024,135,143,8,0,0,0,6,8,2,-6,-8,-2
231100,Poranga,06/2025,157,166,9,14,14,0,6,7,1,8,7,-1
231100,Poranga,07/2020,134,128,-6,0,0,0,1,1,0,-1,-1,0
231100,Poranga,07/2021,129,141,12,1,2,1,2,8,6,-1,-6,-5
231100,Poranga,07/2022,131,142,11,3,3,0,1,2,1,2,1,-1
231100,Poranga,07/2023,141,152,11,13,13,0,3,3,0,10,10,0
231100,Poranga,07/2024,127,135,8,3,3,0,11,11,0,-8,-8,0
231100,Poranga,07/2025,163,171,8,12,12,0,6,7,1,6,5,-1
231100,Poranga,08/2020,134,128,-6,0,0,0,0,0,0,0,0,0
231100,Poranga,08/2021,127,140,13,1,2,1,3,3,0,-2,-1,1
231100,Poranga,08/2022,126,137,11,2,2,0,7,7,0,-5,-5,0
231100,Poranga,08/2023,138,149,11,1,1,0,4,4,0,-3,-3,0
231100,Poranga,08/2024,132,140,8,9,9,0,4,4,0,5,5,0
231100,Poranga,08/2025,167,176,9,14,15,1,10,10,0,4,5,1
231100,Poranga,09/2020,136,133,-3,2,5,3,0,0,0,2,5,3
231100,Poranga,09/2021,125,138,13,0,2,2,2,4,2,-2,-2,0
231100,Poranga,09/2022,130,141,11,5,5,0,1,1,0,4,4,0
231100,Poranga,09/2023,135,146,11,1,1,0,4,4,0,-3,-3,0
231100,Poranga,09/2024,139,146,7,8,8,0,1,2,1,7,6,-1
231100,Poranga,09/2025,178,187,9,18,18,0,7,7,0,11,11,0
231100,Poranga,10/2020,136,134,-2,0,1,1,0,0,0,0,1,1
231100,Poranga,10/2021,128,141,13,4,4,0,1,1,0,3,3,0
231100,Poranga,10/2022,132,143,11,4,4,0,2,2,0,2,2,0
231100,Poranga,10/2023,136,147,11,2,2,0,1,1,0,1,1,0
231100,Poranga,10/2024,144,151,7,10,10,0,5,5,0,5,5,0
231100,Poranga,10/2025,188,198,10,15,16,1,5,5,0,10,11,1
231100,Poranga,11/2020,136,134,-2,0,0,0,0,0,0,0,0,0
231100,Poranga,11/2021,135,148,13,7,8,1,0,1,1,7,7,0
231100,Poranga,11/2022,129,139,10,2,2,0,5,6,1,-3,-4,-1
231100,Poranga,11/2023,151,162,11,16,16,0,1,1,0,15,15,0
231100,Poranga,11/2024,145,152,7,3,3,0,2,2,0,1,1,0
231100,Poranga,11/2025,189,199,10,6,6,0,5,5,0,1,1,0
231100,Poranga,12/2020,136,134,-2,0,0,0,0,0,0,0,0,0
231100,Poranga,12/2021,135,148,13,3,3,0,3,3,0,0,0,0
231100,Poranga,12/2022,128,139,11,2,2,0,3,2,-1,-1,0,1
231100,Poranga,12/2023,152,163,11,3,3,0,2,2,0,1,1,0
231100,Poranga,12/2024,140,147,7,1,1,0,6,6,0,-5,-5,0
231100,Poranga,12/2025,176,186,10,8,8,0,21,21,0,-13,-13,0
231110,Porteiras,01/2020,175,289,114,9,9,0,4,4,0,5,5,0
231110,Porteiras,01/2021,180,296,116,10,10,0,0,0,0,10,10,0
231110,Porteiras,01/2022,243,354,111,33,33,0,13,13,0,20,20,0
231110,Porteiras,01/2023,278,397,119,19,22,3,10,10,0,9,12,3
231110,Porteiras,01/2024,359,480,121,61,61,0,11,12,1,50,49,-1
231110,Porteiras,01/2025,418,540,122,44,45,1,50,50,0,-6,-5,1
231110,Porteiras,01/2026,501,629,128,43,43,0,26,26,0,17,17,0
231110,Porteiras,02/2020,180,294,114,6,6,0,1,1,0,5,5,0
231110,Porteiras,02/2021,198,314,116,18,18,0,0,0,0,18,18,0
231110,Porteiras,02/2022,241,352,111,8,8,0,10,10,0,-2,-2,0
231110,Porteiras,02/2023,284,403,119,13,13,0,7,7,0,6,6,0
231110,Porteiras,02/2024,364,485,121,21,21,0,16,16,0,5,5,0
